NearRank,RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,To_ID,From_ID,Total_Kilometers,Total_Minutes,From_Agency,From_Fire_Name,From_Latitude,From_Longitude,From_Hectares__Ha_,From_Stage_of_Control,From_Time_Zone,From_GlobalID,From_Start_Date,To_CUSTODIAN_ORG_DESCRIPTION,To_BUSINESS_CATEGORY_CLASS,To_BUSINESS_CATEGORY_DESCRIPTIO,To_OCCUPANT_TYPE_DESCRIPTION,To_SOURCE_DATA_ID,To_SUPPLIED_SOURCE_ID_IND,To_FACILITY_NAME,To_DESCRIPTION,To_PHYSICAL_ADDRESS,To_MAILING_ADDRESS,To_STREET_ADDRESS,To_POSTAL_CODE,To_LOCALITY,To_CONTACT_PHONE,To_CONTACT_EMAIL,To_CONTACT_FAX,To_WEBSITE_URL,To_IMAGE_URL,To_LATITUDE,To_LONGITUDE,To_KEYWORDS,To_DATE_UPDATED,To_SITE_GEOCODED_IND,To_RESPONDER_FACILITY_TYPE,To_RESPONDER_GROUP_TYPE,To_SE_ANNO_CAD_DATA,RouteLayerItemID,RouteLayerItemURL
1,Location 128 - Location 212,,,,,2379,237,116.69345448,175.11933349,bc,2023-R31391,55.6386,-126.734,3030.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 20:17:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1997,N,Granisle Fire Dept,,"37 Babine Dr, Granisle, BC","37 Babine Dr, Granisle, BC",37 Babine Dr,,Granisle,,,,,,54.885739,-126.2043768,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 129 - Location 87,,,,,1863,238,96.3779053,89.43184678,bc,2023-G91741,59.4346,-123.67,0.5,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-16 01:20:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 130 - Location 442,,,,,1271,239,15.06381068,11.48734366,bc,2023-R41510,55.0779,-128.253,105.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-10 23:58:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2002,N,Gitwangak Fire Hall,,"220 Kitwanga West Rd, Gitwangak, BC","220 Kitwanga West Rd, Gitwangak, BC",220 Kitwanga West Rd,,Gitwangak,,,,,,55.1034332,-128.0688425,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 131 - Location 492,,,,,1693,240,71.75753681,84.75012954,bc,2023-G51564,54.5447,-125.033,6143.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-11 23:06:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1982,N,Fort St James Vol Fire Dept,,"374 Manson St, Fort St James, BC","374 Manson St, Fort St James, BC",374 Manson St,,Fort St James,,,,,,54.445157,-124.2563978,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 132 - Location 515,,,,,3009,241,43.6441067,56.03025527,bc,2023-G41569,53.675,-124.334,801.1,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-12 00:41:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1938,N,Saik'uz Fire Dept,,"530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC","530 Kenney Dam Rd, Stony Creek Saik'uz IR, BC",530 Kenney Dam Rd,,Stony Creek Saik'uz IR,,,,,,53.9429514,-124.1090557,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 134 - Location 492,,,,,1693,255,55.66439919,79.33514643,bc,2023-G51279,54.4218,-123.649,48396.3,BH,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 18:00:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1982,N,Fort St James Vol Fire Dept,,"374 Manson St, Fort St James, BC","374 Manson St, Fort St James, BC",374 Manson St,,Fort St James,,,,,,54.445157,-124.2563978,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 136 - Location 383,,,,,1379,263,18.88862644,19.31988525,bc,2023-R33460,54.7504,-127.263,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-30 22:19:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1994,N,Smithers Fire Dept,,"1445 Main St, Smithers, BC","1445 Main St, Smithers, BC",1445 Main St,,Smithers,,,,,,54.7822024,-127.1655837,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 137 - Location 431,,,,,1539,264,37.11288291,31.96113729,bc,2023-R21630,54.1202,-126.888,220.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-13 02:54:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1977,N,Houston Fire Dept,,"3382 11th St, Houston, BC","3382 11th St, Houston, BC",3382 11th St,,Houston,,,,,,54.3986072,-126.6476109,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 139 - Location 431,,,,,1539,272,65.07243733,73.90114828,bc,2023-R21377,54.0454,-126.599,4762.24,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-09 01:15:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1977,N,Houston Fire Dept,,"3382 11th St, Houston, BC","3382 11th St, Houston, BC",3382 11th St,,Houston,,,,,,54.3986072,-126.6476109,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 140 - Location 9,,,,,2539,273,396.22336947,1385.73707001,bc,2023-V83037,50.598,-126.042,53.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-29 19:58:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1177,N,Langley Township Fire Dept Hall 3 Aldergrove,,"26316 30A Ave, Langley, BC","26316 30A Ave, Langley, BC",26316 30A Ave,,Langley,,,,,,49.0573209,-122.4953096,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 141 - Location 107,,,,,1931,274,25.72654791,19.69747331,bc,2023-V82990,49.9467,-125.776,80.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-28 17:53:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 142 - Location 548,,,,,3017,276,33.12670973,41.46403771,bc,2023-V83078,50.1434,-126.137,167.4,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-30 23:21:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1702,N,Sayward Vol Fire Dept Hall 2,,"1306 Sayward Rd, Sayward, BC","1306 Sayward Rd, Sayward, BC",1306 Sayward Rd,,Sayward,,,,,,50.3329616,-125.9182352,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 145 - Location 219,,,,,2397,285,9.02579628,12.48432674,bc,2023-V63402,48.9483,-123.82,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-07 23:01:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1154,N,Ladysmith Fire Dept,,"340 6th Ave, Ladysmith, BC","340 6th Ave, Ladysmith, BC",340 6th Ave,,Ladysmith,,,,,,48.9883545,-123.8234412,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 146 - Location 107,,,,,1931,286,37.84665272,28.78755192,bc,2023-V82558,49.7641,-125.7,2320.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-07 01:16:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 147 - Location 431,,,,,1539,287,14.56388195,12.99252353,bc,2023-R21178,54.3053,-126.761,1444.72,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-07 06:17:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1977,N,Houston Fire Dept,,"3382 11th St, Houston, BC","3382 11th St, Houston, BC",3382 11th St,,Houston,,,,,,54.3986072,-126.6476109,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 148 - Location 105,,,,,1927,288,37.49128775,43.2712786,bc,2023-R11277,54.4005,-125.469,6890.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 17:53:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1970,N,Burns Lake Fire Dept,,"7 3rd Ave, Burns Lake, BC","7 3rd Ave, Burns Lake, BC",7 3rd Ave,,Burns Lake,,,,,,54.230184,-125.7644607,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 150 - Location 107,,,,,1931,290,28.08800895,21.4685691,bc,2023-V83080,49.9382,-125.742,8.18,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-30 23:44:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 152 - Location 9,,,,,2539,293,400.80156691,1402.90630009,bc,2023-V83039,50.611,-126.112,1.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-29 20:06:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1177,N,Langley Township Fire Dept Hall 3 Aldergrove,,"26316 30A Ave, Langley, BC","26316 30A Ave, Langley, BC",26316 30A Ave,,Langley,,,,,,49.0573209,-122.4953096,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 154 - Location 105,,,,,1927,297,10.41421724,11.60648612,bc,2023-R11244,54.2352,-125.643,8044.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 04:05:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1970,N,Burns Lake Fire Dept,,"7 3rd Ave, Burns Lake, BC","7 3rd Ave, Burns Lake, BC",7 3rd Ave,,Burns Lake,,,,,,54.230184,-125.7644607,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 155 - Location 440,,,,,1267,298,48.20956771,48.05643226,bc,2023-R21234,54.0151,-126.384,6758.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 02:37:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 157 - Location 440,,,,,1267,306,103.06289144,108.48721267,bc,2023-R23113,53.661,-126.793,0.01,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-01 23:39:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 158 - Location 67,,,,,2237,309,6.47152484,4.85366271,bc,2023-V53186,49.8224,-123.812,0.5,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-08 01:31:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1562,N,Egmont Fire Hall,,"5592 Egmont Rd, Egmont, BC","5592 Egmont Rd, Egmont, BC",5592 Egmont Rd,,Egmont,,,,,,49.7490922,-123.9941474,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 161 - Location 440,,,,,1267,315,51.35168044,39.99102355,bc,2023-R13032,53.6694,-126.291,2.0,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-29 18:11:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 162 - Location 87,,,,,1863,316,190.02106288,144.23389818,bc,2023-G93417,58.8848,-125.261,0.5,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-12 22:31:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 164 - Location 107,,,,,1931,319,79.32368858,89.53421431,bc,2023-V83111,49.5523,-125.648,7.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-01 22:04:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1568,N,Gold River Vol Fire Dept,,"499 Muchalat Dr, Gold River, BC","499 Muchalat Dr, Gold River, BC",499 Muchalat Dr,,Gold River,,,,,,49.7806033,-126.0475636,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 166 - Location 166,,,,,2173,321,123.71115496,101.88559171,bc,2023-R53413,56.5134,-129.542,0.01,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-10-10 02:39:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2031,N,Stewart Fire Dept,,"705 Brightwell St, Stewart, BC","705 Brightwell St, Stewart, BC",705 Brightwell St,,Stewart,,,,,,55.9384348,-129.9914113,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 167 - Location 3,,,,,2263,322,141.8531278,141.08125562,bc,2023-G60603,55.912,-123.135,363.88,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-04 16:12:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2022,N,Chetwynd Fire Dept,,"5400 Hospital Rd NW, Chetwynd, BC","5400 Hospital Rd NW, Chetwynd, BC",5400 Hospital Rd NW,,Chetwynd,,,,,,55.6959314,-121.6382504,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 169 - Location 3,,,,,2263,325,131.81876399,126.02888211,bc,2023-G62150,55.8255,-123.187,375.53,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-23 01:43:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2022,N,Chetwynd Fire Dept,,"5400 Hospital Rd NW, Chetwynd, BC","5400 Hospital Rd NW, Chetwynd, BC",5400 Hospital Rd NW,,Chetwynd,,,,,,55.6959314,-121.6382504,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 170 - Location 3,,,,,2263,326,141.69821928,140.84890288,bc,2023-G63092,55.9044,-123.102,58.46,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-31 19:19:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2022,N,Chetwynd Fire Dept,,"5400 Hospital Rd NW, Chetwynd, BC","5400 Hospital Rd NW, Chetwynd, BC",5400 Hospital Rd NW,,Chetwynd,,,,,,55.6959314,-121.6382504,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 172 - Location 364,,,,,1359,329,84.87972176,111.32303035,bc,2023-V33249,50.2593,-123.656,10.0,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-14 01:41:00.000001,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1565,N,Squamish Fire Rescue Hall 2,,"40439 Tantalus Rd, Squamish, BC","40439 Tantalus Rd, Squamish, BC",40439 Tantalus Rd,,Squamish,,,,,,49.7422073,-123.1335343,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 173 - Location 507,,,,,2989,330,75.90949268,105.02534268,bc,2023-G62952,55.5756,-123.544,205.06,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-08-26 17:00:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 174 - Location 507,,,,,2989,331,84.67881699,118.18095125,bc,2023-G60853,55.2402,-123.67,22372.8,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-06-24 02:48:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2017,N,Mackenzie Fire Dept,,"60 Centennial Dr, Mackenzie, BC","60 Centennial Dr, Mackenzie, BC",60 Centennial Dr,,Mackenzie,,,,,,55.3384488,-123.0978155,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 176 - Location 87,,,,,1863,334,112.75925731,79.03201112,bc,2023-G93145,58.5577,-124.234,0.01,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-03 01:19:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 177 - Location 87,,,,,1863,335,97.38865257,67.13511406,bc,2023-G93156,58.8513,-123.969,0.01,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-09-04 00:54:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2047,N,Fort Nelson Fire Dept,,"5404 48th Ave, Fort Nelson, BC","5404 48th Ave, Fort Nelson, BC",5404 48th Ave,,Fort Nelson,,,,,,58.8025448,-122.7093647,fire; fire hall; fire station,2023-10-10 23:00:28,,HALL,FIRE,,,
1,Location 179 - Location 440,,,,,1267,339,77.67671824,58.82337916,bc,2023-R11282,53.5192,-125.853,24810.8,OC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-08 18:33:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1950,N,Southside Fire Dept,,"1122 Whitney Way, Southbank, BC","1122 Whitney Way, Southbank, BC",1122 Whitney Way,,Southbank,,,,,,54.0227273,-125.7698911,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 180 - Location 466,,,,,1151,341,62.7744464,81.59101125,bc,2023-G72197,55.9988,-122.375,0.2,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-23 20:54:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,2033,N,Hudsons Hope Fire Dept,,"9904 Dudley Dr, Hudsons Hope, BC","9904 Dudley Dr, Hudsons Hope, BC",9904 Dudley Dr,,Hudsons Hope,,,,,,56.02601,-121.9138675,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
1,Location 181 - Location 115,,,,,1949,342,80.03619895,116.84501626,bc,2023-C31442,52.6915,-120.828,43.71,UC,PDT,{00000000-0000-0000-0000-000000000000},2023-07-10 01:42:00,"Ministry of Forest, Lands and Natural Resource Operations and Rural Development - GeoBC ",provincialProtectiveServices,Provincial protective services,BC First Responders,1911,N,Wells Vol Fire Dept,,"2314 Baker St, Wells, BC","2314 Baker St, Wells, BC",2314 Baker St,,Wells,,,,,,53.1050833,-121.5730833,fire; fire hall; fire station,2023-10-10 23:00:29,,HALL,FIRE,,,
